as_of,variant,symbol,cls,score,bias,r5,r10
2024-01-01,V4.1,DAX,cross-asset,2.083333333333333,Bullish,,
2024-01-01,V4.1,NIKKEI,cross-asset,-1.25,Neutral,,
2024-01-01,V4.1,FTSE100,cross-asset,1.6666666666666665,Neutral,0.0,0.0
2024-01-01,V4.1,GOLD,cross-asset,0.33333333333333326,Neutral,,
2024-01-01,V4.1,SILVER,cross-asset,0.33333333333333326,Neutral,,
2024-01-01,V4.2,US-DOLLAR,single,-1.6666666666666665,Bearish,,
2024-01-01,V4.2,EURUSD,fx,-0.9641429324755915,Neutral,,
2024-01-01,V4.2,GBPUSD,fx,-1.666666666666672,Bearish,,
2024-01-01,V4.2,USDJPY,fx,0.7679285337622057,Neutral,,
2024-01-01,V4.2,USDCHF,fx,-0.8333333333333333,Neutral,,
2024-01-01,V4.2,USDCAD,fx,0.5900105485293667,Neutral,,
2024-01-01,V4.2,AUDUSD,fx,-0.20227386602336028,Neutral,,
2024-01-01,V4.2,NZDUSD,fx,1.8055555555555554,Bullish,,
2024-01-01,V4.2,EURGBP,fx,0.7025237341910806,Neutral,,
2024-01-01,V4.2,EURJPY,fx,-0.19621439871338575,Neutral,,
2024-01-01,V4.2,EURCHF,fx,-1.7974762658089247,Bearish,,
2024-01-01,V4.2,EURAUD,fx,-0.7618690664522312,Neutral,,
2024-01-01,V4.2,EURNZD,fx,-2.769698488031147,Bearish,,
2024-01-01,V4.2,EURCAD,fx,-0.3741323839462247,Neutral,,
2024-01-01,V4.2,GBPJPY,fx,-0.8987381329044664,Neutral,,
2024-01-01,V4.2,GBPCHF,fx,-2.5000000000000053,Bearish,,
2024-01-01,V4.2,GBPAUD,fx,-1.4643928006433118,Bearish,,
2024-01-01,V4.2,GBPNZD,fx,-3.4722222222222276,Very Bearish,,
2024-01-01,V4.2,GBPCAD,fx,-1.0766561181373053,Neutral,,
2024-01-01,V4.2,AUDJPY,fx,0.5656546677388454,Neutral,,
2024-01-01,V4.2,NZDJPY,fx,2.5734840893177613,Bullish,,
2024-01-01,V4.2,CADJPY,fx,0.17791798523283897,Neutral,,
2024-01-01,V4.2,CHFJPY,fx,1.601261867095539,Bullish,,
2024-01-01,V4.2,AUDNZD,fx,-2.007829421578916,Bearish,,
2024-01-01,V4.2,AUDCAD,fx,0.38773668250600646,Neutral,,
2024-01-01,V4.2,AUDCHF,fx,-1.0356071993566935,Neutral,,
2024-01-01,V4.2,NZDCAD,fx,2.395566104084922,Bullish,,
2024-01-01,V4.2,NZDCHF,fx,0.9722222222222222,Neutral,,
2024-01-01,V4.2,CADCHF,fx,-1.4233438818627,Bearish,,
2024-01-01,V4.2,DJIA,cross-asset,2.7777777777777772,Bullish,,
2024-01-01,V4.2,SP500,cross-asset,2.7777777777777772,Bullish,,
2024-01-01,V4.2,NASDAQ,cross-asset,2.7777777777777772,Bullish,,
2024-01-01,V4.2,DAX,cross-asset,2.083333333333333,Bullish,,
2024-01-01,V4.2,NIKKEI,cross-asset,-2.5,Bearish,,
2024-01-01,V4.2,FTSE100,cross-asset,1.6666666666666665,Neutral,0.0,0.0
2024-01-01,V4.2,GOLD,cross-asset,0.33333333333333326,Neutral,,
2024-01-01,V4.2,SILVER,cross-asset,0.33333333333333326,Neutral,,
2024-01-02,V4.0,US-DOLLAR,single,-1.6666666666666665,Bearish,,
2024-01-02,V4.0,EURUSD,fx,-0.7291666666666667,Neutral,,
2024-01-02,V4.0,GBPUSD,fx,-1.6666666666666667,Bearish,,
2024-01-02,V4.0,USDJPY,fx,0.7291666666666667,Neutral,,
2024-01-02,V4.0,USDCHF,fx,-0.8333333333333333,Neutral,,
2024-01-02,V4.0,USDCAD,fx,-0.8333333333333333,Neutral,,
2024-01-02,V4.0,AUDUSD,fx,0.8333333333333333,Neutral,,
2024-01-02,V4.0,NZDUSD,fx,1.8055555555555554,Bullish,,
2024-01-02,V4.0,EURGBP,fx,0.9375,Neutral,,
2024-01-02,V4.0,EURJPY,fx,0.0,Neutral,,
2024-01-02,V4.0,EURCHF,fx,-1.5625,Bearish,,
2024-01-02,V4.0,EURAUD,fx,-1.5625,Bearish,,
2024-01-02,V4.0,EURNZD,fx,-2.5347222222222223,Bearish,,
2024-01-02,V4.0,EURCAD,fx,-1.5625,Bearish,,
2024-01-02,V4.0,GBPJPY,fx,-0.9375,Neutral,,
2024-01-02,V4.0,GBPCHF,fx,-2.5,Bearish,,
2024-01-02,V4.0,GBPAUD,fx,-2.5,Bearish,,
2024-01-02,V4.0,GBPNZD,fx,-3.4722222222222223,Very Bearish,,
2024-01-02,V4.0,GBPCAD,fx,-2.5,Bearish,,
2024-01-02,V4.0,AUDJPY,fx,1.5625,Bullish,,
2024-01-02,V4.0,NZDJPY,fx,2.5347222222222223,Bullish,,
2024-01-02,V4.0,CADJPY,fx,1.5625,Bullish,,
2024-01-02,V4.0,CHFJPY,fx,1.5625,Bullish,,
2024-01-02,V4.0,AUDNZD,fx,-0.9722222222222222,Neutral,,
2024-01-02,V4.0,AUDCAD,fx,0.0,Neutral,,
2024-01-02,V4.0,AUDCHF,fx,0.0,Neutral,,
2024-01-02,V4.0,NZDCAD,fx,0.9722222222222222,Neutral,,
2024-01-02,V4.0,NZDCHF,fx,0.9722222222222222,Neutral,,
2024-01-02,V4.0,CADCHF,fx,0.0,Neutral,,
2024-01-02,V4.0,DJIA,cross-asset,3.333333333333333,Bullish,,
2024-01-02,V4.0,SP500,cross-asset,3.333333333333333,Bullish,,
2024-01-02,V4.0,NASDAQ,cross-asset,3.333333333333333,Bullish,,
2024-01-02,V4.0,DAX,cross-asset,2.5,Bullish,,
2024-01-02,V4.0,NIKKEI,cross-asset,1.6666666666666665,Neutral,,
2024-01-02,V4.0,FTSE100,cross-asset,2.5,Bullish,0.0,0.0
2024-01-02,V4.0,GOLD,cross-asset,1.0,Neutral,,
2024-01-02,V4.0,SILVER,cross-asset,1.0,Neutral,,
2024-01-02,V4.1,US-DOLLAR,single,-1.6666666666666665,Bearish,,
2024-01-02,V4.1,EURUSD,fx,-0.7291666666666667,Neutral,,
2024-01-02,V4.1,GBPUSD,fx,-1.0416666666666667,Neutral,,
2024-01-02,V4.1,USDJPY,fx,1.0416666666666667,Neutral,,
2024-01-02,V4.1,USDCHF,fx,-0.8333333333333333,Neutral,,
2024-01-02,V4.1,USDCAD,fx,-0.41666666666666663,Neutral,,
2024-01-02,V4.1,AUDUSD,fx,0.8333333333333333,Neutral,,
2024-01-02,V4.1,NZDUSD,fx,1.8055555555555554,Bullish,,
2024-01-02,V4.1,EURGBP,fx,0.3125,Neutral,,
2024-01-02,V4.1,EURJPY,fx,0.3125,Neutral,,
2024-01-02,V4.1,EURCHF,fx,-1.5625,Bearish,,
2024-01-02,V4.1,EURAUD,fx,-1.5625,Bearish,,
2024-01-02,V4.1,EURNZD,fx,-2.5347222222222223,Bearish,,
2024-01-02,V4.1,EURCAD,fx,-1.1458333333333335,Neutral,,
2024-01-02,V4.1,GBPJPY,fx,0.0,Neutral,,
2024-01-02,V4.1,GBPCHF,fx,-1.875,Bearish,,
2024-01-02,V4.1,GBPAUD,fx,-1.875,Bearish,,
2024-01-02,V4.1,GBPNZD,fx,-2.8472222222222223,Bearish,,
2024-01-02,V4.1,GBPCAD,fx,-1.4583333333333335,Bearish,,
2024-01-02,V4.1,AUDJPY,fx,1.875,Bullish,,
2024-01-02,V4.1,NZDJPY,fx,2.8472222222222223,Bullish,,
2024-01-02,V4.1,CADJPY,fx,1.4583333333333335,Bullish,,
2024-01-02,V4.1,CHFJPY,fx,1.875,Bullish,,
2024-01-02,V4.1,AUDNZD,fx,-0.9722222222222222,Neutral,,
2024-01-02,V4.1,AUDCAD,fx,0.41666666666666663,Neutral,,
2024-01-02,V4.1,AUDCHF,fx,0.0,Neutral,,
2024-01-02,V4.1,NZDCAD,fx,1.3888888888888888,Bullish,,
2024-01-02,V4.1,NZDCHF,fx,0.9722222222222222,Neutral,,
2024-01-02,V4.1,CADCHF,fx,-0.41666666666666663,Neutral,,
2024-01-02,V4.1,DJIA,cross-asset,3.333333333333333,Bullish,,
2024-01-02,V4.1,SP500,cross-asset,3.333333333333333,Bullish,,
2024-01-02,V4.1,NASDAQ,cross-asset,3.333333333333333,Bullish,,
2024-01-02,V4.1,DAX,cross-asset,2.5,Bullish,,
2024-01-02,V4.1,NIKKEI,cross-asset,-0.8333333333333335,Neutral,,
2024-01-02,V4.1,FTSE100,cross-asset,2.5,Bullish,0.0,0.0
2024-01-02,V4.1,GOLD,cross-asset,1.0,Neutral,,
2024-01-02,V4.1,SILVER,cross-asset,1.0,Neutral,,
2024-01-02,V4.2,US-DOLLAR,single,-1.6666666666666665,Bearish,,
2024-01-02,V4.2,EURUSD,fx,-0.9641429324755915,Neutral,,
2024-01-02,V4.2,GBPUSD,fx,-0.9366983122547758,Neutral,,
2024-01-02,V4.2,USDJPY,fx,0.7679285337622057,Neutral,,
2024-01-02,V4.2,USDCHF,fx,-0.8333333333333333,Neutral,,
2024-01-02,V4.2,USDCAD,fx,-0.7299683544118996,Neutral,,
2024-01-02,V4.2,AUDUSD,fx,0.4227261339766397,Neutral,,
2024-01-02,V4.2,NZDUSD,fx,1.8055555555555554,Bullish,,
2024-01-02,V4.2,EURGBP,fx,-0.02744462022081562,Neutral,,
2024-01-02,V4.2,EURJPY,fx,-0.19621439871338575,Neutral,,
2024-01-02,V4.2,EURCHF,fx,-1.7974762658089247,Bearish,,
2024-01-02,V4.2,EURAUD,fx,-1.3868690664522312,Bearish,,
2024-01-02,V4.2,EURNZD,fx,-2.769698488031147,Bearish,,
2024-01-02,V4.2,EURCAD,fx,-1.694111286887491,Bearish,,
2024-01-02,V4.2,GBPJPY,fx,-0.16876977849257013,Neutral,,
2024-01-02,V4.2,GBPCHF,fx,-1.770031645588109,Bearish,,
2024-01-02,V4.2,GBPAUD,fx,-1.3594244462314156,Bearish,,
2024-01-02,V4.2,GBPNZD,fx,-2.7422538678103314,Bearish,,
2024-01-02,V4.2,GBPCAD,fx,-1.6666666666666754,Bearish,,
2024-01-02,V4.2,AUDJPY,fx,1.1906546677388454,Neutral,,
2024-01-02,V4.2,NZDJPY,fx,2.5734840893177613,Bullish,,
2024-01-02,V4.2,CADJPY,fx,1.4978968881741053,Bullish,,
2024-01-02,V4.2,CHFJPY,fx,1.601261867095539,Bullish,,
2024-01-02,V4.2,AUDNZD,fx,-1.3828294215789159,Bearish,,
2024-01-02,V4.2,AUDCAD,fx,-0.30724222043525984,Neutral,,
2024-01-02,V4.2,AUDCHF,fx,-0.41060719935669354,Neutral,,
2024-01-02,V4.2,NZDCAD,fx,1.0755872011436558,Neutral,,
2024-01-02,V4.2,NZDCHF,fx,0.9722222222222222,Neutral,,
2024-01-02,V4.2,CADCHF,fx,-0.10336497892143368,Neutral,,
2024-01-02,V4.2,DJIA,cross-asset,3.333333333333333,Bullish,,
2024-01-02,V4.2,SP500,cross-asset,3.333333333333333,Bullish,,
2024-01-02,V4.2,NASDAQ,cross-asset,3.333333333333333,Bullish,,
2024-01-02,V4.2,DAX,cross-asset,2.5,Bullish,,
2024-01-02,V4.2,NIKKEI,cross-asset,-2.0833333333333335,Bearish,,
2024-01-02,V4.2,FTSE100,cross-asset,5.0,Very Bullish,0.0,0.0
2024-01-02,V4.2,GOLD,cross-asset,1.0,Neutral,,
2024-01-02,V4.2,SILVER,cross-asset,1.0,Neutral,,
2024-01-03,V4.0,US-DOLLAR,single,0.0,Neutral,,
2024-01-03,V4.0,EURUSD,fx,-1.5625,Bearish,,
2024-01-03,V4.0,GBPUSD,fx,-2.5,Bearish,,
2024-01-03,V4.0,USDJPY,fx,1.5625,Bullish,,
2024-01-03,V4.0,USDCHF,fx,0.0,Neutral,,
2024-01-03,V4.0,USDCAD,fx,0.0,Neutral,,
2024-01-03,V4.0,AUDUSD,fx,0.0,Neutral,,
2024-01-03,V4.0,NZDUSD,fx,0.9722222222222222,Neutral,,
2024-01-03,V4.0,EURGBP,fx,0.9375,Neutral,,
2024-01-03,V4.0,EURJPY,fx,0.0,Neutral,,
2024-01-03,V4.0,EURCHF,fx,-1.5625,Bearish,,
2024-01-03,V4.0,EURAUD,fx,-1.5625,Bearish,,
2024-01-03,V4.0,EURNZD,fx,-2.5347222222222223,Bearish,,
2024-01-03,V4.0,EURCAD,fx,-1.5625,Bearish,,
2024-01-03,V4.0,GBPJPY,fx,-0.9375,Neutral,,
2024-01-03,V4.0,GBPCHF,fx,-2.5,Bearish,,
2024-01-03,V4.0,GBPAUD,fx,-2.5,Bearish,,
2024-01-03,V4.0,GBPNZD,fx,-3.4722222222222223,Very Bearish,,
2024-01-03,V4.0,GBPCAD,fx,-2.5,Bearish,,
2024-01-03,V4.0,AUDJPY,fx,1.5625,Bullish,,
2024-01-03,V4.0,NZDJPY,fx,2.5347222222222223,Bullish,,
2024-01-03,V4.0,CADJPY,fx,1.5625,Bullish,,
2024-01-03,V4.0,CHFJPY,fx,1.5625,Bullish,,
2024-01-03,V4.0,AUDNZD,fx,-0.9722222222222222,Neutral,,
2024-01-03,V4.0,AUDCAD,fx,0.0,Neutral,,
2024-01-03,V4.0,AUDCHF,fx,0.0,Neutral,,
2024-01-03,V4.0,NZDCAD,fx,0.9722222222222222,Neutral,,
2024-01-03,V4.0,NZDCHF,fx,0.9722222222222222,Neutral,,
2024-01-03,V4.0,CADCHF,fx,0.0,Neutral,,
2024-01-03,V4.0,DJIA,cross-asset,2.7777777777777772,Bullish,,
2024-01-03,V4.0,SP500,cross-asset,2.7777777777777772,Bullish,,
2024-01-03,V4.0,NASDAQ,cross-asset,2.7777777777777772,Bullish,,
2024-01-03,V4.0,DAX,cross-asset,2.5,Bullish,,
2024-01-03,V4.0,NIKKEI,cross-asset,1.6666666666666665,Neutral,,
2024-01-03,V4.0,FTSE100,cross-asset,2.5,Bullish,0.0,0.0
2024-01-03,V4.0,GOLD,cross-asset,0.33333333333333326,Neutral,,
2024-01-03,V4.0,SILVER,cross-asset,0.33333333333333326,Neutral,,
2024-01-03,V4.1,US-DOLLAR,single,0.0,Neutral,,
2024-01-03,V4.1,EURUSD,fx,-1.5625,Bearish,,
2024-01-03,V4.1,GBPUSD,fx,-1.875,Bearish,,
2024-01-03,V4.1,USDJPY,fx,1.875,Bullish,,
2024-01-03,V4.1,USDCHF,fx,0.0,Neutral,,
2024-01-03,V4.1,USDCAD,fx,0.41666666666666663,Neutral,,
2024-01-03,V4.1,AUDUSD,fx,0.0,Neutral,,
2024-01-03,V4.1,NZDUSD,fx,0.9722222222222222,Neutral,,
2024-01-03,V4.1,EURGBP,fx,0.3125,Neutral,,
2024-01-03,V4.1,EURJPY,fx,0.3125,Neutral,,
2024-01-03,V4.1,EURCHF,fx,-1.5625,Bearish,,
2024-01-03,V4.1,EURAUD,fx,-1.5625,Bearish,,
2024-01-03,V4.1,EURNZD,fx,-2.5347222222222223,Bearish,,
2024-01-03,V4.1,EURCAD,fx,-1.1458333333333335,Neutral,,
2024-01-03,V4.1,GBPJPY,fx,0.0,Neutral,,
2024-01-03,V4.1,GBPCHF,fx,-1.875,Bearish,,
2024-01-03,V4.1,GBPAUD,fx,-1.875,Bearish,,
2024-01-03,V4.1,GBPNZD,fx,-2.8472222222222223,Bearish,,
2024-01-03,V4.1,GBPCAD,fx,-1.4583333333333335,Bearish,,
2024-01-03,V4.1,AUDJPY,fx,1.875,Bullish,,
2024-01-03,V4.1,NZDJPY,fx,2.8472222222222223,Bullish,,
2024-01-03,V4.1,CADJPY,fx,1.4583333333333335,Bullish,,
2024-01-03,V4.1,CHFJPY,fx,1.875,Bullish,,
2024-01-03,V4.1,AUDNZD,fx,-0.9722222222222222,Neutral,,
2024-01-03,V4.1,AUDCAD,fx,0.41666666666666663,Neutral,,
2024-01-03,V4.1,AUDCHF,fx,0.0,Neutral,,
2024-01-03,V4.1,NZDCAD,fx,1.3888888888888888,Bullish,,
2024-01-03,V4.1,NZDCHF,fx,0.9722222222222222,Neutral,,
2024-01-03,V4.1,CADCHF,fx,-0.41666666666666663,Neutral,,
2024-01-03,V4.1,DJIA,cross-asset,2.7777777777777772,Bullish,,
2024-01-03,V4.1,SP500,cross-asset,2.7777777777777772,Bullish,,
2024-01-03,V4.1,NASDAQ,cross-asset,2.7777777777777772,Bullish,,
2024-01-03,V4.1,DAX,cross-asset,2.5,Bullish,,
2024-01-03,V4.1,NIKKEI,cross-asset,-0.8333333333333335,Neutral,,
2024-01-03,V4.1,FTSE100,cross-asset,2.5,Bullish,0.0,0.0
2024-01-03,V4.1,GOLD,cross-asset,0.33333333333333326,Neutral,,
2024-01-03,V4.1,SILVER,cross-asset,0.33333333333333326,Neutral,,
2024-01-03,V4.2,US-DOLLAR,single,0.0,Neutral,,
2024-01-03,V4.2,EURUSD,fx,-1.7974762658089247,Bearish,,
2024-01-03,V4.2,GBPUSD,fx,-1.770031645588109,Bearish,,
2024-01-03,V4.2,USDJPY,fx,1.601261867095539,Bullish,,
2024-01-03,V4.2,USDCHF,fx,0.0,Neutral,,
2024-01-03,V4.2,USDCAD,fx,0.10336497892143368,Neutral,,
2024-01-03,V4.2,AUDUSD,fx,-0.41060719935669354,Neutral,,
2024-01-03,V4.2,NZDUSD,fx,0.9722222222222222,Neutral,,
2024-01-03,V4.2,EURGBP,fx,-0.02744462022081562,Neutral,,
2024-01-03,V4.2,EURJPY,fx,-0.19621439871338575,Neutral,,
2024-01-03,V4.2,EURCHF,fx,-1.7974762658089247,Bearish,,
2024-01-03,V4.2,EURAUD,fx,-1.3868690664522312,Bearish,,
2024-01-03,V4.2,EURNZD,fx,-2.769698488031147,Bearish,,
2024-01-03,V4.2,EURCAD,fx,-1.694111286887491,Bearish,,
2024-01-03,V4.2,GBPJPY,fx,-0.16876977849257013,Neutral,,
2024-01-03,V4.2,GBPCHF,fx,-1.770031645588109,Bearish,,
2024-01-03,V4.2,GBPAUD,fx,-1.3594244462314156,Bearish,,
2024-01-03,V4.2,GBPNZD,fx,-2.7422538678103314,Bearish,,
2024-01-03,V4.2,GBPCAD,fx,-1.6666666666666754,Bearish,,
2024-01-03,V4.2,AUDJPY,fx,1.1906546677388454,Neutral,,
2024-01-03,V4.2,NZDJPY,fx,2.5734840893177613,Bullish,,
2024-01-03,V4.2,CADJPY,fx,1.4978968881741053,Bullish,,
2024-01-03,V4.2,CHFJPY,fx,1.601261867095539,Bullish,,
2024-01-03,V4.2,AUDNZD,fx,-1.3828294215789159,Bearish,,
2024-01-03,V4.2,AUDCAD,fx,-0.30724222043525984,Neutral,,
2024-01-03,V4.2,AUDCHF,fx,-0.41060719935669354,Neutral,,
2024-01-03,V4.2,NZDCAD,fx,1.0755872011436558,Neutral,,
2024-01-03,V4.2,NZDCHF,fx,0.9722222222222222,Neutral,,
2024-01-03,V4.2,CADCHF,fx,-0.10336497892143368,Neutral,,
2024-01-03,V4.2,DJIA,cross-asset,2.7777777777777772,Bullish,,
2024-01-03,V4.2,SP500,cross-asset,2.7777777777777772,Bullish,,
2024-01-03,V4.2,NASDAQ,cross-asset,2.7777777777777772,Bullish,,
2024-01-03,V4.2,DAX,cross-asset,2.5,Bullish,,
2024-01-03,V4.2,NIKKEI,cross-asset,-2.0833333333333335,Bearish,,
2024-01-03,V4.2,FTSE100,cross-asset,5.0,Very Bullish,0.0,0.0
2024-01-03,V4.2,GOLD,cross-asset,0.33333333333333326,Neutral,,
2024-01-03,V4.2,SILVER,cross-asset,0.33333333333333326,Neutral,,
2024-01-04,V4.0,US-DOLLAR,single,-0.625,Neutral,,
2024-01-04,V4.0,EURUSD,fx,-0.625,Neutral,,
2024-01-04,V4.0,GBPUSD,fx,-2.1875,Bearish,,
2024-01-04,V4.0,USDJPY,fx,1.25,Neutral,,
2024-01-04,V4.0,USDCHF,fx,-0.3125,Neutral,,
2024-01-04,V4.0,USDCAD,fx,-0.8680555555555556,Neutral,,
2024-01-04,V4.0,AUDUSD,fx,0.3125,Neutral,,
2024-01-04,V4.0,NZDUSD,fx,1.2847222222222223,Neutral,,
2024-01-04,V4.0,EURGBP,fx,1.5625,Bullish,,
2024-01-04,V4.0,EURJPY,fx,0.625,Neutral,,
2024-01-04,V4.0,EURCHF,fx,-0.9375,Neutral,,
2024-01-04,V4.0,EURAUD,fx,-0.9375,Neutral,,
2024-01-04,V4.0,EURNZD,fx,-1.9097222222222223,Bearish,,
2024-01-04,V4.0,EURCAD,fx,-1.4930555555555556,Bearish,,
2024-01-04,V4.0,GBPJPY,fx,-0.9375,Neutral,,
2024-01-04,V4.0,GBPCHF,fx,-2.5,Bearish,,
2024-01-04,V4.0,GBPAUD,fx,-2.5,Bearish,,
2024-01-04,V4.0,GBPNZD,fx,-3.4722222222222223,Very Bearish,,
2024-01-04,V4.0,GBPCAD,fx,-3.0555555555555554,Very Bearish,,
2024-01-04,V4.0,AUDJPY,fx,1.5625,Bullish,,
2024-01-04,V4.0,NZDJPY,fx,2.5347222222222223,Bullish,,
2024-01-04,V4.0,CADJPY,fx,2.1180555555555554,Bullish,,
2024-01-04,V4.0,CHFJPY,fx,1.5625,Bullish,,
2024-01-04,V4.0,AUDNZD,fx,-0.9722222222222222,Neutral,,
2024-01-04,V4.0,AUDCAD,fx,-0.5555555555555556,Neutral,,
2024-01-04,V4.0,AUDCHF,fx,0.0,Neutral,,
2024-01-04,V4.0,NZDCAD,fx,0.41666666666666663,Neutral,,
2024-01-04,V4.0,NZDCHF,fx,0.9722222222222222,Neutral,,
2024-01-04,V4.0,CADCHF,fx,0.5555555555555556,Neutral,,
2024-01-04,V4.0,DJIA,cross-asset,0.8333333333333333,Neutral,,
2024-01-04,V4.0,SP500,cross-asset,0.8333333333333333,Neutral,,
2024-01-04,V4.0,NASDAQ,cross-asset,0.8333333333333333,Neutral,,
2024-01-04,V4.0,DAX,cross-asset,2.083333333333333,Bullish,,
2024-01-04,V4.0,NIKKEI,cross-asset,1.6666666666666665,Neutral,,
2024-01-04,V4.0,FTSE100,cross-asset,2.5,Bullish,0.0,0.0
2024-01-04,V4.0,GOLD,cross-asset,0.9523809523809523,Neutral,,
2024-01-04,V4.0,SILVER,cross-asset,0.9523809523809523,Neutral,,
2024-01-04,V4.1,US-DOLLAR,single,-0.625,Neutral,,
2024-01-04,V4.1,EURUSD,fx,-0.625,Neutral,,
2024-01-04,V4.1,GBPUSD,fx,-1.5625,Bearish,,
2024-01-04,V4.1,USDJPY,fx,1.5625,Bullish,,
2024-01-04,V4.1,USDCHF,fx,-0.3125,Neutral,,
2024-01-04,V4.1,USDCAD,fx,-0.5902777777777778,Neutral,,
2024-01-04,V4.1,AUDUSD,fx,0.3125,Neutral,,
2024-01-04,V4.1,NZDUSD,fx,1.2847222222222223,Neutral,,
2024-01-04,V4.1,EURGBP,fx,0.9375,Neutral,,
2024-01-04,V4.1,EURJPY,fx,0.9375,Neutral,,
2024-01-04,V4.1,EURCHF,fx,-0.9375,Neutral,,
2024-01-04,V4.1,EURAUD,fx,-0.9375,Neutral,,
2024-01-04,V4.1,EURNZD,fx,-1.9097222222222223,Bearish,,
2024-01-04,V4.1,EURCAD,fx,-1.2152777777777777,Neutral,,
2024-01-04,V4.1,GBPJPY,fx,0.0,Neutral,,
2024-01-04,V4.1,GBPCHF,fx,-1.875,Bearish,,
2024-01-04,V4.1,GBPAUD,fx,-1.875,Bearish,,
2024-01-04,V4.1,GBPNZD,fx,-2.8472222222222223,Bearish,,
2024-01-04,V4.1,GBPCAD,fx,-2.1527777777777777,Bearish,,
2024-01-04,V4.1,AUDJPY,fx,1.875,Bullish,,
2024-01-04,V4.1,NZDJPY,fx,2.8472222222222223,Bullish,,
2024-01-04,V4.1,CADJPY,fx,2.1527777777777777,Bullish,,
2024-01-04,V4.1,CHFJPY,fx,1.875,Bullish,,
2024-01-04,V4.1,AUDNZD,fx,-0.9722222222222222,Neutral,,
2024-01-04,V4.1,AUDCAD,fx,-0.2777777777777778,Neutral,,
2024-01-04,V4.1,AUDCHF,fx,0.0,Neutral,,
2024-01-04,V4.1,NZDCAD,fx,0.6944444444444444,Neutral,,
2024-01-04,V4.1,NZDCHF,fx,0.9722222222222222,Neutral,,
2024-01-04,V4.1,CADCHF,fx,0.2777777777777778,Neutral,,
2024-01-04,V4.1,DJIA,cross-asset,0.8333333333333333,Neutral,,
2024-01-04,V4.1,SP500,cross-asset,0.8333333333333333,Neutral,,
2024-01-04,V4.1,NASDAQ,cross-asset,0.8333333333333333,Neutral,,
2024-01-04,V4.1,DAX,cross-asset,2.083333333333333,Bullish,,
2024-01-04,V4.1,NIKKEI,cross-asset,-0.8333333333333335,Neutral,,
2024-01-04,V4.1,FTSE100,cross-asset,2.5,Bullish,0.0,0.0
2024-01-04,V4.1,GOLD,cross-asset,0.9523809523809523,Neutral,,
2024-01-04,V4.1,SILVER,cross-asset,0.9523809523809523,Neutral,,
2024-01-04,V4.2,US-DOLLAR,single,-0.38167721519604014,Neutral,,
2024-01-04,V4.2,EURUSD,fx,-0.9816376582109047,Neutral,,
2024-01-04,V4.2,GBPUSD,fx,-1.579193037990089,Bearish,,
2024-01-04,V4.2,USDJPY,fx,1.4104232594975188,Bullish,,
2024-01-04,V4.2,USDCHF,fx,-0.19083860759802007,Neutral,,
2024-01-04,V4.2,USDCAD,fx,-0.6774841772059532,Neutral,,
2024-01-04,V4.2,AUDUSD,fx,-0.21976859175867347,Neutral,,
2024-01-04,V4.2,NZDUSD,fx,1.1630608298202423,Neutral,,
2024-01-04,V4.2,EURGBP,fx,0.5975553797791844,Neutral,,
2024-01-04,V4.2,EURJPY,fx,0.42878560128661425,Neutral,,
2024-01-04,V4.2,EURCHF,fx,-1.1724762658089247,Neutral,,
2024-01-04,V4.2,EURAUD,fx,-0.7618690664522312,Neutral,,
2024-01-04,V4.2,EURNZD,fx,-2.144698488031147,Bearish,,
2024-01-04,V4.2,EURCAD,fx,-1.6591218354168578,Bearish,,
2024-01-04,V4.2,GBPJPY,fx,-0.16876977849257013,Neutral,,
2024-01-04,V4.2,GBPCHF,fx,-1.770031645588109,Bearish,,
2024-01-04,V4.2,GBPAUD,fx,-1.3594244462314156,Bearish,,
2024-01-04,V4.2,GBPNZD,fx,-2.7422538678103314,Bearish,,
2024-01-04,V4.2,GBPCAD,fx,-2.256677215196042,Bearish,,
2024-01-04,V4.2,AUDJPY,fx,1.1906546677388454,Neutral,,
2024-01-04,V4.2,NZDJPY,fx,2.5734840893177613,Bullish,,
2024-01-04,V4.2,CADJPY,fx,2.087907436703472,Bullish,,
2024-01-04,V4.2,CHFJPY,fx,1.601261867095539,Bullish,,
2024-01-04,V4.2,AUDNZD,fx,-1.3828294215789159,Bearish,,
2024-01-04,V4.2,AUDCAD,fx,-0.8972527689646266,Neutral,,
2024-01-04,V4.2,AUDCHF,fx,-0.41060719935669354,Neutral,,
2024-01-04,V4.2,NZDCAD,fx,0.4855766526142891,Neutral,,
2024-01-04,V4.2,NZDCHF,fx,0.9722222222222222,Neutral,,
2024-01-04,V4.2,CADCHF,fx,0.4866455696079331,Neutral,,
2024-01-04,V4.2,DJIA,cross-asset,2.083333333333333,Bullish,,
2024-01-04,V4.2,SP500,cross-asset,2.083333333333333,Bullish,,
2024-01-04,V4.2,NASDAQ,cross-asset,2.083333333333333,Bullish,,
2024-01-04,V4.2,DAX,cross-asset,2.083333333333333,Bullish,,
2024-01-04,V4.2,NIKKEI,cross-asset,-2.0833333333333335,Bearish,,
2024-01-04,V4.2,FTSE100,cross-asset,5.0,Very Bullish,0.0,0.0
2024-01-04,V4.2,GOLD,cross-asset,0.23809523809523805,Neutral,,
2024-01-04,V4.2,SILVER,cross-asset,0.23809523809523805,Neutral,,
2024-01-05,V4.0,US-DOLLAR,single,1.0416666666666665,Neutral,,
