as_of,symbol,cls,score,bias,r15,r21,r30
2023-05-31,CADCHF,fx,-1.9444444444444442,Bearish,,,
2023-05-31,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-05-31,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2023-06-01,US-DOLLAR,single,1.6666666666666665,Bullish,,,
2023-06-01,EURUSD,fx,-2.222222222222222,Bearish,,,
2023-06-01,USDJPY,fx,2.5,Bullish,,,
2023-06-01,AUDUSD,fx,-2.7777777777777777,Bearish,,,
2023-06-01,NZDUSD,fx,-3.0555555555555554,Very Bearish,,,
2023-06-01,EURGBP,fx,-3.194444444444444,Very Bearish,,,
2023-06-01,EURCHF,fx,-3.4722222222222223,Very Bearish,,,
2023-06-01,GBPJPY,fx,3.4722222222222223,Very Bullish,,,
2023-06-01,GBPAUD,fx,3.75,Very Bullish,,,
2023-06-01,GBPNZD,fx,4.027777777777778,Very Bullish,,,
2023-06-01,GBPCAD,fx,2.0833333333333335,Bullish,,,
2023-06-01,CADJPY,fx,1.3888888888888888,Bullish,,,
2023-06-01,CHFJPY,fx,3.75,Very Bullish,,,
2023-06-01,AUDCAD,fx,-1.6666666666666667,Bearish,,,
2023-06-01,AUDCHF,fx,-4.027777777777778,Very Bearish,,,
2023-06-01,NZDCAD,fx,-1.9444444444444446,Bearish,,,
2023-06-01,NZDCHF,fx,-4.305555555555555,Very Bearish,,,
2023-06-01,CADCHF,fx,-2.361111111111111,Bearish,,,
2023-06-01,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-01,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2023-06-01,GOLD,cross-asset,-3.0,Bearish,,,
2023-06-01,SILVER,cross-asset,-3.0,Bearish,,,
2023-06-02,EURUSD,fx,-2.2222222222222223,Bearish,,,
2023-06-02,USDJPY,fx,2.2222222222222223,Bullish,,,
2023-06-02,USDCHF,fx,-1.527777777777778,Bearish,,,
2023-06-02,AUDUSD,fx,-2.5,Bearish,,,
2023-06-02,NZDUSD,fx,-2.7777777777777777,Bearish,,,
2023-06-02,EURGBP,fx,-3.4722222222222223,Very Bearish,,,
2023-06-02,EURCHF,fx,-3.75,Very Bearish,,,
2023-06-02,EURCAD,fx,-1.6666666666666665,Bearish,,,
2023-06-02,GBPJPY,fx,3.4722222222222223,Very Bullish,,,
2023-06-02,GBPAUD,fx,3.75,Very Bullish,,,
2023-06-02,GBPNZD,fx,4.027777777777778,Very Bullish,,,
2023-06-02,GBPCAD,fx,1.8055555555555556,Bullish,,,
2023-06-02,CADJPY,fx,1.6666666666666665,Bullish,,,
2023-06-02,CHFJPY,fx,3.75,Very Bullish,,,
2023-06-02,AUDCAD,fx,-1.9444444444444444,Bearish,,,
2023-06-02,AUDCHF,fx,-4.027777777777778,Very Bearish,,,
2023-06-02,NZDCAD,fx,-2.2222222222222223,Bearish,,,
2023-06-02,NZDCHF,fx,-4.305555555555555,Very Bearish,,,
2023-06-02,CADCHF,fx,-2.0833333333333335,Bearish,,,
2023-06-02,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-02,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2023-06-05,EURUSD,fx,-1.5277777777777777,Bearish,,,
2023-06-05,GBPUSD,fx,1.6666666666666665,Bullish,,,
2023-06-05,USDJPY,fx,1.5277777777777777,Bullish,,,
2023-06-05,USDCHF,fx,-2.2222222222222223,Bearish,,,
2023-06-05,AUDUSD,fx,-1.8055555555555556,Bearish,,,
2023-06-05,NZDUSD,fx,-2.0833333333333335,Bearish,,,
2023-06-05,EURGBP,fx,-3.194444444444444,Very Bearish,,,
2023-06-05,EURCHF,fx,-3.75,Very Bearish,,,
2023-06-05,EURCAD,fx,-1.6666666666666665,Bearish,,,
2023-06-05,GBPJPY,fx,3.194444444444444,Very Bullish,,,
2023-06-05,GBPAUD,fx,3.4722222222222223,Very Bullish,,,
2023-06-05,GBPNZD,fx,3.75,Very Bullish,,,
2023-06-05,GBPCAD,fx,1.5277777777777777,Bullish,,,
2023-06-05,CADJPY,fx,1.6666666666666665,Bullish,,,
2023-06-05,CHFJPY,fx,3.75,Very Bullish,,,
2023-06-05,AUDCAD,fx,-1.9444444444444444,Bearish,,,
2023-06-05,AUDCHF,fx,-4.027777777777778,Very Bearish,,,
2023-06-05,NZDCAD,fx,-2.2222222222222223,Bearish,,,
2023-06-05,NZDCHF,fx,-4.305555555555555,Very Bearish,,,
2023-06-05,CADCHF,fx,-2.0833333333333335,Bearish,,,
2023-06-05,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-05,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2023-06-06,GBPUSD,fx,1.6666666666666665,Bullish,,,
2023-06-06,USDCHF,fx,-1.3888888888888888,Bearish,,,
2023-06-06,AUDUSD,fx,-1.8055555555555556,Bearish,,,
2023-06-06,NZDUSD,fx,-2.0833333333333335,Bearish,,,
2023-06-06,EURGBP,fx,-2.638888888888889,Bearish,,,
2023-06-06,EURCHF,fx,-2.361111111111111,Bearish,,,
2023-06-06,GBPJPY,fx,2.3611111111111107,Bullish,,,
2023-06-06,GBPAUD,fx,3.4722222222222223,Very Bullish,,,
2023-06-06,GBPNZD,fx,3.75,Very Bullish,,,
2023-06-06,GBPCAD,fx,1.5277777777777777,Bullish,,,
2023-06-06,NZDJPY,fx,-1.388888888888889,Bearish,,,
2023-06-06,CHFJPY,fx,2.083333333333333,Bullish,,,
2023-06-06,AUDCAD,fx,-1.9444444444444444,Bearish,,,
2023-06-06,AUDCHF,fx,-3.1944444444444446,Very Bearish,,,
2023-06-06,NZDCAD,fx,-2.2222222222222223,Bearish,,,
2023-06-06,NZDCHF,fx,-3.4722222222222223,Very Bearish,,,
2023-06-06,DAX,cross-asset,-5.0,Very Bearish,,,
2023-06-06,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2023-06-07,GBPUSD,fx,1.6666666666666665,Bullish,,,
2023-06-07,USDCHF,fx,-1.3888888888888888,Bearish,,,
2023-06-07,AUDUSD,fx,-1.8055555555555556,Bearish,,,
2023-06-07,NZDUSD,fx,-2.0833333333333335,Bearish,,,
2023-06-07,EURGBP,fx,-1.8055555555555554,Bearish,,,
2023-06-07,EURCHF,fx,-1.5277777777777777,Bearish,,,
2023-06-07,EURAUD,fx,1.6666666666666667,Bullish,,,
2023-06-07,EURNZD,fx,1.9444444444444446,Bullish,,,
2023-06-07,GBPJPY,fx,2.3611111111111107,Bullish,,,
2023-06-07,GBPAUD,fx,3.4722222222222223,Very Bullish,,,
2023-06-07,GBPNZD,fx,3.75,Very Bullish,,,
2023-06-07,GBPCAD,fx,1.5277777777777777,Bullish,,,
2023-06-07,NZDJPY,fx,-1.388888888888889,Bearish,,,
2023-06-07,CHFJPY,fx,2.083333333333333,Bullish,,,
2023-06-07,AUDCAD,fx,-1.9444444444444444,Bearish,,,
2023-06-07,AUDCHF,fx,-3.1944444444444446,Very Bearish,,,
2023-06-07,NZDCAD,fx,-2.2222222222222223,Bearish,,,
2023-06-07,NZDCHF,fx,-3.4722222222222223,Very Bearish,,,
2023-06-07,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-07,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2023-06-08,GBPUSD,fx,1.6666666666666665,Bullish,,,
2023-06-08,AUDUSD,fx,-1.8055555555555556,Bearish,,,
2023-06-08,NZDUSD,fx,-2.0833333333333335,Bearish,,,
2023-06-08,EURGBP,fx,-1.8055555555555554,Bearish,,,
2023-06-08,EURAUD,fx,1.6666666666666667,Bullish,,,
2023-06-08,EURNZD,fx,1.9444444444444446,Bullish,,,
2023-06-08,GBPJPY,fx,2.3611111111111107,Bullish,,,
2023-06-08,GBPCHF,fx,1.9444444444444442,Bullish,,,
2023-06-08,GBPAUD,fx,3.4722222222222223,Very Bullish,,,
2023-06-08,GBPNZD,fx,3.75,Very Bullish,,,
2023-06-08,GBPCAD,fx,1.5277777777777777,Bullish,,,
2023-06-08,NZDJPY,fx,-1.388888888888889,Bearish,,,
2023-06-08,AUDCAD,fx,-1.9444444444444444,Bearish,,,
2023-06-08,AUDCHF,fx,-1.5277777777777777,Bearish,,,
2023-06-08,NZDCAD,fx,-2.2222222222222223,Bearish,,,
2023-06-08,NZDCHF,fx,-1.8055555555555558,Bearish,,,
2023-06-08,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-08,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2023-06-09,GBPUSD,fx,1.9444444444444442,Bullish,,,
2023-06-09,AUDUSD,fx,-1.5277777777777777,Bearish,,,
2023-06-09,NZDUSD,fx,-1.8055555555555558,Bearish,,,
2023-06-09,EURGBP,fx,-1.8055555555555554,Bearish,,,
2023-06-09,EURAUD,fx,1.6666666666666667,Bullish,,,
2023-06-09,EURNZD,fx,1.9444444444444446,Bullish,,,
2023-06-09,GBPJPY,fx,2.3611111111111107,Bullish,,,
2023-06-09,GBPCHF,fx,1.9444444444444442,Bullish,,,
2023-06-09,GBPAUD,fx,3.4722222222222223,Very Bullish,,,
2023-06-09,GBPNZD,fx,3.75,Very Bullish,,,
2023-06-09,GBPCAD,fx,1.5277777777777777,Bullish,,,
2023-06-09,NZDJPY,fx,-1.388888888888889,Bearish,,,
2023-06-09,AUDCAD,fx,-1.9444444444444444,Bearish,,,
2023-06-09,AUDCHF,fx,-1.5277777777777777,Bearish,,,
2023-06-09,NZDCAD,fx,-2.2222222222222223,Bearish,,,
2023-06-09,NZDCHF,fx,-1.8055555555555558,Bearish,,,
2023-06-09,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-09,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2023-06-12,GBPUSD,fx,1.9444444444444442,Bullish,,,
2023-06-12,AUDUSD,fx,-1.5277777777777777,Bearish,,,
2023-06-12,NZDUSD,fx,-1.8055555555555558,Bearish,,,
2023-06-12,EURGBP,fx,-1.8055555555555554,Bearish,,,
2023-06-12,EURAUD,fx,1.6666666666666667,Bullish,,,
2023-06-12,EURNZD,fx,1.9444444444444446,Bullish,,,
2023-06-12,GBPJPY,fx,2.3611111111111107,Bullish,,,
2023-06-12,GBPCHF,fx,1.9444444444444442,Bullish,,,
2023-06-12,GBPAUD,fx,3.4722222222222223,Very Bullish,,,
2023-06-12,GBPNZD,fx,3.75,Very Bullish,,,
2023-06-12,GBPCAD,fx,2.7777777777777777,Bullish,,,
2023-06-12,NZDJPY,fx,-1.388888888888889,Bearish,,,
2023-06-12,AUDCHF,fx,-1.5277777777777777,Bearish,,,
2023-06-12,NZDCHF,fx,-1.8055555555555558,Bearish,,,
2023-06-12,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-12,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2023-06-13,GBPUSD,fx,1.9444444444444442,Bullish,,,
2023-06-13,AUDUSD,fx,-1.5277777777777777,Bearish,,,
2023-06-13,NZDUSD,fx,-1.8055555555555558,Bearish,,,
2023-06-13,EURGBP,fx,-1.8055555555555554,Bearish,,,
2023-06-13,EURAUD,fx,1.6666666666666667,Bullish,,,
2023-06-13,EURNZD,fx,1.9444444444444446,Bullish,,,
2023-06-13,GBPJPY,fx,2.3611111111111107,Bullish,,,
2023-06-13,GBPCHF,fx,1.9444444444444442,Bullish,,,
2023-06-13,GBPAUD,fx,3.4722222222222223,Very Bullish,,,
2023-06-13,GBPNZD,fx,3.75,Very Bullish,,,
2023-06-13,GBPCAD,fx,2.7777777777777777,Bullish,,,
2023-06-13,NZDJPY,fx,-1.388888888888889,Bearish,,,
2023-06-13,AUDCHF,fx,-1.5277777777777777,Bearish,,,
2023-06-13,NZDCHF,fx,-1.8055555555555558,Bearish,,,
2023-06-13,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-13,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2023-06-14,US-DOLLAR,single,-2.0833333333333335,Bearish,,,
2023-06-14,GBPUSD,fx,2.8472222222222223,Bullish,,,
2023-06-14,EURGBP,fx,-2.0833333333333335,Bearish,,,
2023-06-14,EURAUD,fx,1.6666666666666667,Bullish,,,
2023-06-14,EURNZD,fx,1.9444444444444446,Bullish,,,
2023-06-14,GBPJPY,fx,2.638888888888889,Bullish,,,
2023-06-14,GBPCHF,fx,2.2222222222222223,Bullish,,,
2023-06-14,GBPAUD,fx,3.75,Very Bullish,,,
2023-06-14,GBPNZD,fx,4.027777777777778,Very Bullish,,,
2023-06-14,GBPCAD,fx,3.0555555555555554,Very Bullish,,,
2023-06-14,NZDJPY,fx,-1.388888888888889,Bearish,,,
2023-06-14,AUDCHF,fx,-1.5277777777777777,Bearish,,,
2023-06-14,NZDCHF,fx,-1.8055555555555558,Bearish,,,
2023-06-14,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-14,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2023-06-14,FTSE100,cross-asset,-3.333333333333333,Bearish,0.3309736644898833,0.39281126217749707,0.420096884701852
2023-06-15,US-DOLLAR,single,-2.0833333333333335,Bearish,,,
2023-06-15,GBPUSD,fx,2.8472222222222223,Bullish,,,
2023-06-15,EURGBP,fx,-2.0833333333333335,Bearish,,,
2023-06-15,EURAUD,fx,1.6666666666666667,Bullish,,,
2023-06-15,EURNZD,fx,1.527777777777778,Bullish,,,
2023-06-15,GBPJPY,fx,2.638888888888889,Bullish,,,
2023-06-15,GBPCHF,fx,2.2222222222222223,Bullish,,,
2023-06-15,GBPAUD,fx,3.75,Very Bullish,,,
2023-06-15,GBPNZD,fx,3.611111111111111,Very Bullish,,,
2023-06-15,GBPCAD,fx,3.0555555555555554,Very Bullish,,,
2023-06-15,AUDCHF,fx,-1.5277777777777777,Bearish,,,
2023-06-15,NZDCHF,fx,-1.3888888888888888,Bearish,,,
2023-06-15,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-15,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2023-06-15,FTSE100,cross-asset,-3.333333333333333,Bearish,0.3309736644898833,0.39281126217749707,0.420096884701852
2023-06-16,GBPUSD,fx,2.2916666666666665,Bullish,,,
2023-06-16,NZDUSD,fx,-1.3194444444444444,Bearish,,,
2023-06-16,EURGBP,fx,-2.0833333333333335,Bearish,,,
2023-06-16,EURCHF,fx,1.3888888888888888,Bullish,,,
2023-06-16,EURNZD,fx,1.527777777777778,Bullish,,,
2023-06-16,GBPJPY,fx,2.638888888888889,Bullish,,,
2023-06-16,GBPCHF,fx,3.4722222222222223,Very Bullish,,,
2023-06-16,GBPAUD,fx,2.638888888888889,Bullish,,,
2023-06-16,GBPNZD,fx,3.611111111111111,Very Bullish,,,
2023-06-16,GBPCAD,fx,3.0555555555555554,Very Bullish,,,
2023-06-16,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-16,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2023-06-16,FTSE100,cross-asset,-3.333333333333333,Bearish,0.3309736644898833,0.39281126217749707,0.420096884701852
2023-06-19,GBPUSD,fx,2.2916666666666665,Bullish,,,
2023-06-19,NZDUSD,fx,-1.3194444444444444,Bearish,,,
2023-06-19,EURGBP,fx,-2.0833333333333335,Bearish,,,
2023-06-19,EURCHF,fx,1.3888888888888888,Bullish,,,
2023-06-19,EURNZD,fx,1.527777777777778,Bullish,,,
2023-06-19,GBPJPY,fx,2.638888888888889,Bullish,,,
2023-06-19,GBPCHF,fx,3.4722222222222223,Very Bullish,,,
2023-06-19,GBPAUD,fx,2.638888888888889,Bullish,,,
2023-06-19,GBPNZD,fx,3.611111111111111,Very Bullish,,,
2023-06-19,GBPCAD,fx,3.0555555555555554,Very Bullish,,,
2023-06-19,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-19,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2023-06-19,FTSE100,cross-asset,-3.333333333333333,Bearish,0.3309736644898833,0.39281126217749707,0.420096884701852
2023-06-20,GBPUSD,fx,2.2916666666666665,Bullish,,,
2023-06-20,NZDUSD,fx,-1.3194444444444444,Bearish,,,
2023-06-20,EURGBP,fx,-2.0833333333333335,Bearish,,,
2023-06-20,EURCHF,fx,1.3888888888888888,Bullish,,,
2023-06-20,EURNZD,fx,1.527777777777778,Bullish,,,
2023-06-20,GBPJPY,fx,2.638888888888889,Bullish,,,
2023-06-20,GBPCHF,fx,3.4722222222222223,Very Bullish,,,
2023-06-20,GBPAUD,fx,2.638888888888889,Bullish,,,
2023-06-20,GBPNZD,fx,3.611111111111111,Very Bullish,,,
2023-06-20,GBPCAD,fx,2.7777777777777777,Bullish,,,
2023-06-20,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-20,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2023-06-20,FTSE100,cross-asset,-3.333333333333333,Bearish,0.3309736644898833,0.39281126217749707,0.420096884701852
2023-06-21,GBPUSD,fx,2.2916666666666665,Bullish,,,
2023-06-21,NZDUSD,fx,-1.3194444444444444,Bearish,,,
2023-06-21,EURGBP,fx,-2.0833333333333335,Bearish,,,
2023-06-21,EURCHF,fx,1.3888888888888888,Bullish,,,
2023-06-21,EURNZD,fx,1.527777777777778,Bullish,,,
2023-06-21,GBPJPY,fx,2.638888888888889,Bullish,,,
2023-06-21,GBPCHF,fx,3.4722222222222223,Very Bullish,,,
2023-06-21,GBPAUD,fx,2.638888888888889,Bullish,,,
2023-06-21,GBPNZD,fx,3.611111111111111,Very Bullish,,,
2023-06-21,GBPCAD,fx,2.7777777777777777,Bullish,,,
2023-06-21,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-21,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2023-06-21,FTSE100,cross-asset,-3.333333333333333,Bearish,0.3309736644898833,0.39281126217749707,0.420096884701852
2023-06-22,GBPUSD,fx,1.4583333333333333,Bullish,,,
2023-06-22,NZDUSD,fx,-1.3194444444444444,Bearish,,,
2023-06-22,EURCHF,fx,1.3888888888888888,Bullish,,,
2023-06-22,EURNZD,fx,1.527777777777778,Bullish,,,
2023-06-22,GBPJPY,fx,1.8055555555555554,Bullish,,,
2023-06-22,GBPCHF,fx,2.6388888888888884,Bullish,,,
2023-06-22,GBPAUD,fx,1.8055555555555554,Bullish,,,
2023-06-22,GBPNZD,fx,2.7777777777777777,Bullish,,,
2023-06-22,NZDCAD,fx,-1.6666666666666667,Bearish,,,
2023-06-22,CADCHF,fx,1.5277777777777777,Bullish,,,
2023-06-22,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-22,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2023-06-23,GBPUSD,fx,1.3194444444444442,Bullish,,,
2023-06-23,USDCHF,fx,1.3194444444444442,Bullish,,,
2023-06-23,NZDUSD,fx,-1.4583333333333335,Bearish,,,
2023-06-23,EURCHF,fx,1.3888888888888888,Bullish,,,
2023-06-23,EURNZD,fx,1.527777777777778,Bullish,,,
2023-06-23,GBPJPY,fx,1.3888888888888888,Bullish,,,
2023-06-23,GBPCHF,fx,2.6388888888888884,Bullish,,,
2023-06-23,GBPAUD,fx,1.8055555555555554,Bullish,,,
2023-06-23,GBPNZD,fx,2.7777777777777777,Bullish,,,
2023-06-23,NZDJPY,fx,-1.3888888888888888,Bearish,,,
2023-06-23,NZDCAD,fx,-1.6666666666666667,Bearish,,,
2023-06-23,CADCHF,fx,1.5277777777777777,Bullish,,,
2023-06-23,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-23,NIKKEI,cross-asset,-5.0,Very Bearish,,,
2023-06-26,USDCHF,fx,1.3194444444444442,Bullish,,,
2023-06-26,NZDUSD,fx,-1.4583333333333335,Bearish,,,
2023-06-26,EURCHF,fx,1.3888888888888888,Bullish,,,
2023-06-26,EURNZD,fx,1.527777777777778,Bullish,,,
2023-06-26,GBPCHF,fx,2.2222222222222223,Bullish,,,
2023-06-26,GBPAUD,fx,1.3888888888888888,Bullish,,,
2023-06-26,GBPNZD,fx,2.361111111111111,Bullish,,,
2023-06-26,NZDJPY,fx,-1.3888888888888888,Bearish,,,
2023-06-26,NZDCAD,fx,-1.6666666666666667,Bearish,,,
2023-06-26,CADCHF,fx,1.5277777777777777,Bullish,,,
2023-06-26,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-26,NIKKEI,cross-asset,-5.0,Very Bearish,,,
2023-06-27,USDCHF,fx,1.3194444444444442,Bullish,,,
2023-06-27,NZDUSD,fx,-1.4583333333333335,Bearish,,,
2023-06-27,EURCHF,fx,1.3888888888888888,Bullish,,,
2023-06-27,EURNZD,fx,1.527777777777778,Bullish,,,
2023-06-27,GBPCHF,fx,2.2222222222222223,Bullish,,,
2023-06-27,GBPAUD,fx,1.3888888888888888,Bullish,,,
2023-06-27,GBPNZD,fx,2.361111111111111,Bullish,,,
2023-06-27,NZDJPY,fx,-1.3888888888888888,Bearish,,,
2023-06-27,NZDCAD,fx,-1.6666666666666667,Bearish,,,
2023-06-27,CADCHF,fx,1.5277777777777777,Bullish,,,
2023-06-27,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-27,NIKKEI,cross-asset,-5.0,Very Bearish,,,
2023-06-28,USDCHF,fx,1.3194444444444442,Bullish,,,
2023-06-28,NZDUSD,fx,-1.4583333333333335,Bearish,,,
2023-06-28,EURCHF,fx,1.3888888888888888,Bullish,,,
2023-06-28,EURNZD,fx,1.527777777777778,Bullish,,,
2023-06-28,GBPJPY,fx,1.3888888888888888,Bullish,,,
2023-06-28,GBPCHF,fx,2.2222222222222223,Bullish,,,
2023-06-28,GBPAUD,fx,1.3888888888888888,Bullish,,,
2023-06-28,GBPNZD,fx,2.361111111111111,Bullish,,,
2023-06-28,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-28,NIKKEI,cross-asset,-3.333333333333333,Bearish,,,
2023-06-29,USDCHF,fx,1.3194444444444442,Bullish,,,
2023-06-29,NZDUSD,fx,-1.4583333333333335,Bearish,,,
2023-06-29,EURCHF,fx,1.3888888888888888,Bullish,,,
2023-06-29,EURNZD,fx,1.527777777777778,Bullish,,,
2023-06-29,GBPCHF,fx,2.2222222222222223,Bullish,,,
2023-06-29,GBPAUD,fx,1.9444444444444442,Bullish,,,
2023-06-29,GBPNZD,fx,2.361111111111111,Bullish,,,
2023-06-29,AUDJPY,fx,-2.222222222222222,Bearish,,,
2023-06-29,NZDJPY,fx,-2.638888888888889,Bearish,,,
2023-06-29,CADJPY,fx,-1.5277777777777777,Bearish,,,
2023-06-29,CHFJPY,fx,-2.5,Bearish,,,
2023-06-29,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-30,USDCHF,fx,1.597222222222222,Bullish,,,
2023-06-30,AUDUSD,fx,-1.3194444444444442,Bearish,,,
2023-06-30,NZDUSD,fx,-1.7361111111111112,Bearish,,,
2023-06-30,EURCHF,fx,1.3888888888888888,Bullish,,,
2023-06-30,EURNZD,fx,1.527777777777778,Bullish,,,
2023-06-30,GBPCHF,fx,2.2222222222222223,Bullish,,,
2023-06-30,GBPAUD,fx,1.9444444444444442,Bullish,,,
2023-06-30,GBPNZD,fx,2.361111111111111,Bullish,,,
2023-06-30,AUDJPY,fx,-1.8055555555555554,Bearish,,,
2023-06-30,NZDJPY,fx,-2.2222222222222223,Bearish,,,
2023-06-30,CHFJPY,fx,-2.083333333333333,Bearish,,,
2023-06-30,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-06-30,GOLD,cross-asset,-2.0,Bearish,,,
2023-06-30,SILVER,cross-asset,-2.0,Bearish,,,
2023-07-03,NZDUSD,fx,-1.3194444444444444,Bearish,,,
2023-07-03,EURAUD,fx,1.3888888888888886,Bullish,,,
2023-07-03,EURNZD,fx,1.8055555555555556,Bullish,,,
2023-07-03,GBPCHF,fx,1.3888888888888888,Bullish,,,
2023-07-03,GBPAUD,fx,1.9444444444444442,Bullish,,,
2023-07-03,GBPNZD,fx,2.361111111111111,Bullish,,,
2023-07-03,AUDJPY,fx,-1.8055555555555554,Bearish,,,
2023-07-03,NZDJPY,fx,-2.2222222222222223,Bearish,,,
2023-07-03,DJIA,cross-asset,3.333333333333333,Bullish,,,
2023-07-03,SP500,cross-asset,3.333333333333333,Bullish,,,
2023-07-03,NASDAQ,cross-asset,3.333333333333333,Bullish,,,
2023-07-03,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-07-04,US-DOLLAR,single,-1.8055555555555558,Bearish,,,
2023-07-04,GBPUSD,fx,1.4583333333333335,Bullish,,,
2023-07-04,USDJPY,fx,-1.3194444444444446,Bearish,,,
2023-07-04,EURAUD,fx,1.3888888888888886,Bullish,,,
2023-07-04,EURNZD,fx,1.8055555555555556,Bullish,,,
2023-07-04,GBPCHF,fx,1.3888888888888888,Bullish,,,
2023-07-04,GBPAUD,fx,1.9444444444444442,Bullish,,,
2023-07-04,GBPNZD,fx,2.361111111111111,Bullish,,,
2023-07-04,AUDJPY,fx,-1.8055555555555554,Bearish,,,
2023-07-04,NZDJPY,fx,-2.2222222222222223,Bearish,,,
2023-07-04,NZDCAD,fx,-1.3888888888888888,Bearish,,,
2023-07-04,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-07-05,US-DOLLAR,single,-1.8055555555555558,Bearish,,,
2023-07-05,GBPUSD,fx,1.4583333333333335,Bullish,,,
2023-07-05,USDJPY,fx,-1.3194444444444446,Bearish,,,
2023-07-05,EURAUD,fx,1.3888888888888886,Bullish,,,
2023-07-05,EURNZD,fx,1.8055555555555556,Bullish,,,
2023-07-05,GBPCHF,fx,1.3888888888888888,Bullish,,,
2023-07-05,GBPAUD,fx,1.9444444444444442,Bullish,,,
2023-07-05,GBPNZD,fx,2.361111111111111,Bullish,,,
2023-07-05,AUDJPY,fx,-1.8055555555555554,Bearish,,,
2023-07-05,NZDJPY,fx,-2.2222222222222223,Bearish,,,
2023-07-05,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-07-06,US-DOLLAR,single,-1.8055555555555558,Bearish,,,
2023-07-06,GBPUSD,fx,1.4583333333333335,Bullish,,,
2023-07-06,USDJPY,fx,-1.3194444444444446,Bearish,,,
2023-07-06,EURAUD,fx,1.3888888888888886,Bullish,,,
2023-07-06,EURNZD,fx,1.8055555555555556,Bullish,,,
2023-07-06,GBPCHF,fx,1.3888888888888888,Bullish,,,
2023-07-06,GBPAUD,fx,1.9444444444444442,Bullish,,,
2023-07-06,GBPNZD,fx,2.361111111111111,Bullish,,,
2023-07-06,AUDJPY,fx,-1.8055555555555554,Bearish,,,
2023-07-06,NZDJPY,fx,-2.2222222222222223,Bearish,,,
2023-07-06,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-07-07,US-DOLLAR,single,-2.361111111111111,Bearish,,,
2023-07-07,GBPUSD,fx,1.7361111111111112,Bullish,,,
2023-07-07,USDJPY,fx,-2.013888888888889,Bearish,,,
2023-07-07,EURAUD,fx,1.3888888888888886,Bullish,,,
2023-07-07,EURNZD,fx,1.8055555555555556,Bullish,,,
2023-07-07,GBPCHF,fx,1.3888888888888888,Bullish,,,
2023-07-07,GBPAUD,fx,1.9444444444444442,Bullish,,,
2023-07-07,GBPNZD,fx,2.361111111111111,Bullish,,,
2023-07-07,AUDJPY,fx,-2.222222222222222,Bearish,,,
2023-07-07,NZDJPY,fx,-2.638888888888889,Bearish,,,
2023-07-07,CADJPY,fx,-1.5277777777777777,Bearish,,,
2023-07-07,CHFJPY,fx,-1.6666666666666665,Bearish,,,
2023-07-07,DAX,cross-asset,-3.333333333333333,Bearish,,,
2023-07-07,GOLD,cross-asset,3.0,Bullish,,,
2023-07-07,SILVER,cross-asset,3.0,Bullish,,,
2023-07-10,US-DOLLAR,single,-2.0833333333333335,Bearish,,,
